date,orgn fs1,orgn fs2,orgn fs3,orgn gw1,orgn gw2,orgn gw3
10/22/2020,5.54E-09,5.54E-09,5.54E-09,5.54E-09,5.54E-09,5.54E-09
10/23/2020,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09
10/24/2020,5.45E-09,5.45E-09,5.45E-09,5.45E-09,5.45E-09,5.45E-09
10/25/2020,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09
10/26/2020,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09
10/27/2020,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09
10/28/2020,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09
10/29/2020,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09
10/30/2020,5.86E-09,5.86E-09,5.86E-09,5.86E-09,5.86E-09,5.86E-09
10/31/2020,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09
11/1/2020,5.15E-09,5.15E-09,5.15E-09,5.15E-09,5.15E-09,5.15E-09
11/2/2020,5.89E-09,5.89E-09,5.89E-09,5.89E-09,5.89E-09,5.89E-09
11/3/2020,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09
11/4/2020,6.63E-09,6.63E-09,6.63E-09,6.63E-09,6.63E-09,6.63E-09
11/5/2020,5.71E-09,5.71E-09,5.71E-09,5.71E-09,5.71E-09,5.71E-09
11/6/2020,5.29E-09,5.29E-09,5.29E-09,5.29E-09,5.29E-09,5.29E-09
11/7/2020,5.03E-09,5.03E-09,5.03E-09,5.03E-09,5.03E-09,5.03E-09
11/8/2020,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09
11/9/2020,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09
11/10/2020,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09
11/11/2020,5.42E-09,5.42E-09,5.42E-09,5.42E-09,5.42E-09,5.42E-09
11/12/2020,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09
11/13/2020,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09
11/14/2020,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
11/15/2020,6.35E-09,6.35E-09,6.35E-09,6.35E-09,6.35E-09,6.35E-09
11/16/2020,6.92E-09,6.92E-09,6.92E-09,6.92E-09,6.92E-09,6.92E-09
11/17/2020,7.10E-09,7.10E-09,7.10E-09,7.10E-09,7.10E-09,7.10E-09
11/18/2020,7.10E-09,7.10E-09,7.10E-09,7.10E-09,7.10E-09,7.10E-09
11/19/2020,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09
11/20/2020,7.43E-09,7.43E-09,7.43E-09,7.43E-09,7.43E-09,7.43E-09
11/21/2020,6.70E-09,6.70E-09,6.70E-09,6.70E-09,6.70E-09,6.70E-09
11/22/2020,7.19E-09,7.19E-09,7.19E-09,7.19E-09,7.19E-09,7.19E-09
11/23/2020,7.23E-09,7.23E-09,7.23E-09,7.23E-09,7.23E-09,7.23E-09
11/24/2020,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09
11/25/2020,7.22E-09,7.22E-09,7.22E-09,7.22E-09,7.22E-09,7.22E-09
11/26/2020,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09
11/27/2020,7.16E-09,7.16E-09,7.16E-09,7.16E-09,7.16E-09,7.16E-09
11/28/2020,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09
11/29/2020,7.21E-09,7.21E-09,7.21E-09,7.21E-09,7.21E-09,7.21E-09
11/30/2020,6.55E-09,6.55E-09,6.55E-09,6.55E-09,6.55E-09,6.55E-09
12/1/2020,7.22E-09,7.22E-09,7.22E-09,7.22E-09,7.22E-09,7.22E-09
12/2/2020,7.33E-09,7.33E-09,7.33E-09,7.33E-09,7.33E-09,7.33E-09
12/3/2020,7.72E-09,7.72E-09,7.72E-09,7.72E-09,7.72E-09,7.72E-09
12/4/2020,7.83E-09,7.83E-09,7.83E-09,7.83E-09,7.83E-09,7.83E-09
12/5/2020,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09
12/6/2020,7.80E-09,7.80E-09,7.80E-09,7.80E-09,7.80E-09,7.80E-09
12/7/2020,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09
12/8/2020,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09
12/9/2020,7.79E-09,7.79E-09,7.79E-09,7.79E-09,7.79E-09,7.79E-09
12/10/2020,7.62E-09,7.62E-09,7.62E-09,7.62E-09,7.62E-09,7.62E-09
12/11/2020,7.01E-09,7.01E-09,7.01E-09,7.01E-09,7.01E-09,7.01E-09
12/12/2020,7.26E-09,7.26E-09,7.26E-09,7.26E-09,7.26E-09,7.26E-09
12/13/2020,7.76E-09,7.76E-09,7.76E-09,7.76E-09,7.76E-09,7.76E-09
12/14/2020,7.98E-09,7.98E-09,7.98E-09,7.98E-09,7.98E-09,7.98E-09
12/15/2020,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09
12/16/2020,7.86E-09,7.86E-09,7.86E-09,7.86E-09,7.86E-09,7.86E-09
12/17/2020,7.44E-09,7.44E-09,7.44E-09,7.44E-09,7.44E-09,7.44E-09
12/18/2020,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09
12/19/2020,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09
12/20/2020,7.12E-09,7.12E-09,7.12E-09,7.12E-09,7.12E-09,7.12E-09
12/21/2020,7.67E-09,7.67E-09,7.67E-09,7.67E-09,7.67E-09,7.67E-09
12/22/2020,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09
12/23/2020,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09
12/24/2020,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09
12/25/2020,8.57E-09,8.57E-09,8.57E-09,8.57E-09,8.57E-09,8.57E-09
12/26/2020,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09
12/27/2020,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09
12/28/2020,7.47E-09,7.47E-09,7.47E-09,7.47E-09,7.47E-09,7.47E-09
12/29/2020,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09
12/30/2020,8.23E-09,8.23E-09,8.23E-09,8.23E-09,8.23E-09,8.23E-09
12/31/2020,8.18E-09,8.18E-09,8.18E-09,8.18E-09,8.18E-09,8.18E-09
1/1/2021,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09
1/2/2021,8.46E-09,8.46E-09,8.46E-09,8.46E-09,8.46E-09,8.46E-09
1/3/2021,8.36E-09,8.36E-09,8.36E-09,8.36E-09,8.36E-09,8.36E-09
1/4/2021,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09
1/5/2021,8.39E-09,8.39E-09,8.39E-09,8.39E-09,8.39E-09,8.39E-09
1/6/2021,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09
1/7/2021,8.39E-09,8.39E-09,8.39E-09,8.39E-09,8.39E-09,8.39E-09
1/8/2021,7.91E-09,7.91E-09,7.91E-09,7.91E-09,7.91E-09,7.91E-09
1/9/2021,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09
1/10/2021,7.35E-09,7.35E-09,7.35E-09,7.35E-09,7.35E-09,7.35E-09
1/11/2021,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09
1/12/2021,7.95E-09,7.95E-09,7.95E-09,7.95E-09,7.95E-09,7.95E-09
1/13/2021,8.18E-09,8.18E-09,8.18E-09,8.18E-09,8.18E-09,8.18E-09
1/14/2021,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09
1/15/2021,7.96E-09,7.96E-09,7.96E-09,7.96E-09,7.96E-09,7.96E-09
1/16/2021,7.47E-09,7.47E-09,7.47E-09,7.47E-09,7.47E-09,7.47E-09
1/17/2021,7.88E-09,7.88E-09,7.88E-09,7.88E-09,7.88E-09,7.88E-09
1/18/2021,8.16E-09,8.16E-09,8.16E-09,8.16E-09,8.16E-09,8.16E-09
1/19/2021,7.98E-09,7.98E-09,7.98E-09,7.98E-09,7.98E-09,7.98E-09
1/20/2021,7.74E-09,7.74E-09,7.74E-09,7.74E-09,7.74E-09,7.74E-09
1/21/2021,8.10E-09,8.10E-09,8.10E-09,8.10E-09,8.10E-09,8.10E-09
1/22/2021,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09
1/23/2021,8.25E-09,8.25E-09,8.25E-09,8.25E-09,8.25E-09,8.25E-09
1/24/2021,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09
1/25/2021,8.21E-09,8.21E-09,8.21E-09,8.21E-09,8.21E-09,8.21E-09
1/26/2021,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09
1/27/2021,7.46E-09,7.46E-09,7.46E-09,7.46E-09,7.46E-09,7.46E-09
1/28/2021,1.06E-03,1.06E-03,1.06E-03,1.06E-03,1.06E-03,1.06E-03
1/29/2021,1.57E-04,1.57E-04,1.57E-04,1.57E-04,1.57E-04,1.57E-04
1/30/2021,4.56E-05,4.56E-05,4.56E-05,4.56E-05,4.56E-05,4.56E-05
1/31/2021,1.71E-05,1.71E-05,1.71E-05,1.71E-05,1.71E-05,1.71E-05
2/1/2021,6.77E-06,6.77E-06,6.77E-06,6.77E-06,6.77E-06,6.77E-06
2/2/2021,2.68E-06,2.68E-06,2.68E-06,2.68E-06,2.68E-06,2.68E-06
2/3/2021,1.72E-02,1.72E-02,1.72E-02,1.72E-02,1.72E-02,1.72E-02
2/4/2021,2.42E-03,2.42E-03,2.42E-03,2.42E-03,2.42E-03,2.42E-03
2/5/2021,4.11E-04,4.11E-04,4.11E-04,4.11E-04,4.11E-04,4.11E-04
2/6/2021,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
2/7/2021,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05
2/8/2021,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05
2/9/2021,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06
2/10/2021,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06
2/11/2021,5.97E-07,5.97E-07,5.97E-07,5.97E-07,5.97E-07,5.97E-07
2/12/2021,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07
2/13/2021,9.66E-08,9.66E-08,9.66E-08,9.66E-08,9.66E-08,9.66E-08
2/14/2021,4.24E-08,4.24E-08,4.24E-08,4.24E-08,4.24E-08,4.24E-08
2/15/2021,2.10E-08,2.10E-08,2.10E-08,2.10E-08,2.10E-08,2.10E-08
2/16/2021,1.21E-08,1.21E-08,1.21E-08,1.21E-08,1.21E-08,1.21E-08
2/17/2021,9.88E-09,9.88E-09,9.88E-09,9.88E-09,9.88E-09,9.88E-09
2/18/2021,8.93E-09,8.93E-09,8.93E-09,8.93E-09,8.93E-09,8.93E-09
2/19/2021,7.77E-09,7.77E-09,7.77E-09,7.77E-09,7.77E-09,7.77E-09
2/20/2021,8.02E-09,8.02E-09,8.02E-09,8.02E-09,8.02E-09,8.02E-09
2/21/2021,8.09E-09,8.09E-09,8.09E-09,8.09E-09,8.09E-09,8.09E-09
2/22/2021,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09
2/23/2021,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09
2/24/2021,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09
2/25/2021,8.99E-09,8.99E-09,8.99E-09,8.99E-09,8.99E-09,8.99E-09
2/26/2021,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09
2/27/2021,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09
2/28/2021,8.45E-09,8.45E-09,8.45E-09,8.45E-09,8.45E-09,8.45E-09
3/1/2021,8.45E-09,8.45E-09,8.45E-09,8.45E-09,8.45E-09,8.45E-09
3/2/2021,8.34E-09,8.34E-09,8.34E-09,8.34E-09,8.34E-09,8.34E-09
3/3/2021,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09
3/4/2021,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09
3/5/2021,8.26E-09,8.26E-09,8.26E-09,8.26E-09,8.26E-09,8.26E-09
3/6/2021,8.32E-09,8.32E-09,8.32E-09,8.32E-09,8.32E-09,8.32E-09
3/7/2021,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09
3/8/2021,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09
3/9/2021,8.30E-09,8.30E-09,8.30E-09,8.30E-09,8.30E-09,8.30E-09
3/10/2021,0.557,0.557,0.557,0.557,0.557,0.557
3/11/2021,0.524,0.524,0.524,0.524,0.524,0.524
3/12/2021,3.90E-02,3.90E-02,3.90E-02,3.90E-02,3.90E-02,3.90E-02
3/13/2021,4.50E-03,4.50E-03,4.50E-03,4.50E-03,4.50E-03,4.50E-03
3/14/2021,7.33E-04,7.33E-04,7.33E-04,7.33E-04,7.33E-04,7.33E-04
3/15/2021,1.71E-04,1.71E-04,1.71E-04,1.71E-04,1.71E-04,1.71E-04
3/16/2021,4.59E-05,4.59E-05,4.59E-05,4.59E-05,4.59E-05,4.59E-05
3/17/2021,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05
3/18/2021,3.78E-06,3.78E-06,3.78E-06,3.78E-06,3.78E-06,3.78E-06
3/19/2021,1.12E-06,1.12E-06,1.12E-06,1.12E-06,1.12E-06,1.12E-06
3/20/2021,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07
3/21/2021,1.10E-07,1.10E-07,1.10E-07,1.10E-07,1.10E-07,1.10E-07
3/22/2021,4.03E-08,4.03E-08,4.03E-08,4.03E-08,4.03E-08,4.03E-08
3/23/2021,1.88E-08,1.88E-08,1.88E-08,1.88E-08,1.88E-08,1.88E-08
3/24/2021,1.23E-08,1.23E-08,1.23E-08,1.23E-08,1.23E-08,1.23E-08
3/25/2021,1.05E-08,1.05E-08,1.05E-08,1.05E-08,1.05E-08,1.05E-08
3/26/2021,9.52E-09,9.52E-09,9.52E-09,9.52E-09,9.52E-09,9.52E-09
3/27/2021,9.79E-09,9.79E-09,9.79E-09,9.79E-09,9.79E-09,9.79E-09
3/28/2021,9.83E-09,9.83E-09,9.83E-09,9.83E-09,9.83E-09,9.83E-09
3/29/2021,9.85E-09,9.85E-09,9.85E-09,9.85E-09,9.85E-09,9.85E-09
3/30/2021,9.78E-09,9.78E-09,9.78E-09,9.78E-09,9.78E-09,9.78E-09
3/31/2021,9.30E-09,9.30E-09,9.30E-09,9.30E-09,9.30E-09,9.30E-09
4/1/2021,1.04E-08,1.04E-08,1.04E-08,1.04E-08,1.04E-08,1.04E-08
4/2/2021,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09
4/3/2021,8.64E-09,8.64E-09,8.64E-09,8.64E-09,8.64E-09,8.64E-09
4/4/2021,8.86E-09,8.86E-09,8.86E-09,8.86E-09,8.86E-09,8.86E-09
4/5/2021,8.72E-09,8.72E-09,8.72E-09,8.72E-09,8.72E-09,8.72E-09
4/6/2021,8.48E-09,8.48E-09,8.48E-09,8.48E-09,8.48E-09,8.48E-09
4/7/2021,8.49E-09,8.49E-09,8.49E-09,8.49E-09,8.49E-09,8.49E-09
4/8/2021,8.63E-09,8.63E-09,8.63E-09,8.63E-09,8.63E-09,8.63E-09
4/9/2021,8.22E-09,8.22E-09,8.22E-09,8.22E-09,8.22E-09,8.22E-09
4/10/2021,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09
4/11/2021,9.04E-09,9.04E-09,9.04E-09,9.04E-09,9.04E-09,9.04E-09
4/12/2021,8.72E-09,8.72E-09,8.72E-09,8.72E-09,8.72E-09,8.72E-09
4/13/2021,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09
4/14/2021,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09
4/15/2021,8.70E-09,8.70E-09,8.70E-09,8.70E-09,8.70E-09,8.70E-09
4/16/2021,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09
4/17/2021,9.07E-09,9.07E-09,9.07E-09,9.07E-09,9.07E-09,9.07E-09
4/18/2021,8.96E-09,8.96E-09,8.96E-09,8.96E-09,8.96E-09,8.96E-09
4/19/2021,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09
4/20/2021,9.28E-09,9.28E-09,9.28E-09,9.28E-09,9.28E-09,9.28E-09
4/21/2021,8.66E-09,8.66E-09,8.66E-09,8.66E-09,8.66E-09,8.66E-09
4/22/2021,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09
4/23/2021,8.58E-09,8.58E-09,8.58E-09,8.58E-09,8.58E-09,8.58E-09
4/24/2021,9.18E-09,9.18E-09,9.18E-09,9.18E-09,9.18E-09,9.18E-09
4/25/2021,9.48E-09,9.48E-09,9.48E-09,9.48E-09,9.48E-09,9.48E-09
4/26/2021,9.51E-09,9.51E-09,9.51E-09,9.51E-09,9.51E-09,9.51E-09
4/27/2021,9.24E-09,9.24E-09,9.24E-09,9.24E-09,9.24E-09,9.24E-09
4/28/2021,9.39E-09,9.39E-09,9.39E-09,9.39E-09,9.39E-09,9.39E-09
4/29/2021,9.39E-09,9.39E-09,9.39E-09,9.39E-09,9.39E-09,9.39E-09
4/30/2021,9.01E-09,9.01E-09,9.01E-09,9.01E-09,9.01E-09,9.01E-09
5/1/2021,9.09E-09,9.09E-09,9.09E-09,9.09E-09,9.09E-09,9.09E-09
5/2/2021,7.84E-09,7.84E-09,7.84E-09,7.84E-09,7.84E-09,7.84E-09
5/3/2021,8.91E-09,8.91E-09,8.91E-09,8.91E-09,8.91E-09,8.91E-09
5/4/2021,9.12E-09,9.12E-09,9.12E-09,9.12E-09,9.12E-09,9.12E-09
5/5/2021,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09
5/6/2021,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09
5/7/2021,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09
5/8/2021,6.90E-09,6.90E-09,6.90E-09,6.90E-09,6.90E-09,6.90E-09
5/9/2021,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09
5/10/2021,7.91E-09,7.91E-09,7.91E-09,7.91E-09,7.91E-09,7.91E-09
5/11/2021,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09
5/12/2021,6.95E-09,6.95E-09,6.95E-09,6.95E-09,6.95E-09,6.95E-09
5/13/2021,6.81E-09,6.81E-09,6.81E-09,6.81E-09,6.81E-09,6.81E-09
5/14/2021,7.23E-09,7.23E-09,7.23E-09,7.23E-09,7.23E-09,7.23E-09
5/15/2021,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09
5/16/2021,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09
5/17/2021,8.05E-09,8.05E-09,8.05E-09,8.05E-09,8.05E-09,8.05E-09
5/18/2021,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09
5/19/2021,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09
5/20/2021,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09
5/21/2021,6.99E-09,6.99E-09,6.99E-09,6.99E-09,6.99E-09,6.99E-09
5/22/2021,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09
5/23/2021,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09
5/24/2021,9.02E-09,9.02E-09,9.02E-09,9.02E-09,9.02E-09,9.02E-09
5/25/2021,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09
5/26/2021,7.03E-09,7.03E-09,7.03E-09,7.03E-09,7.03E-09,7.03E-09
5/27/2021,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
5/28/2021,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09
5/29/2021,7.45E-09,7.45E-09,7.45E-09,7.45E-09,7.45E-09,7.45E-09
5/30/2021,7.83E-09,7.83E-09,7.83E-09,7.83E-09,7.83E-09,7.83E-09
5/31/2021,6.66E-09,6.66E-09,6.66E-09,6.66E-09,6.66E-09,6.66E-09
6/1/2021,6.07E-09,6.07E-09,6.07E-09,6.07E-09,6.07E-09,6.07E-09
6/2/2021,7.40E-09,7.40E-09,7.40E-09,7.40E-09,7.40E-09,7.40E-09
6/3/2021,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09
6/4/2021,6.33E-09,6.33E-09,6.33E-09,6.33E-09,6.33E-09,6.33E-09
6/5/2021,6.16E-09,6.16E-09,6.16E-09,6.16E-09,6.16E-09,6.16E-09
6/6/2021,7.09E-09,7.09E-09,7.09E-09,7.09E-09,7.09E-09,7.09E-09
6/7/2021,7.44E-09,7.44E-09,7.44E-09,7.44E-09,7.44E-09,7.44E-09
6/8/2021,6.28E-09,6.28E-09,6.28E-09,6.28E-09,6.28E-09,6.28E-09
6/9/2021,7.16E-09,7.16E-09,7.16E-09,7.16E-09,7.16E-09,7.16E-09
6/10/2021,6.05E-09,6.05E-09,6.05E-09,6.05E-09,6.05E-09,6.05E-09
6/11/2021,5.60E-09,5.60E-09,5.60E-09,5.60E-09,5.60E-09,5.60E-09
6/12/2021,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09
6/13/2021,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
6/14/2021,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09
6/15/2021,7.51E-09,7.51E-09,7.51E-09,7.51E-09,7.51E-09,7.51E-09
6/16/2021,6.29E-09,6.29E-09,6.29E-09,6.29E-09,6.29E-09,6.29E-09
6/17/2021,5.98E-09,5.98E-09,5.98E-09,5.98E-09,5.98E-09,5.98E-09
6/18/2021,6.92E-09,6.92E-09,6.92E-09,6.92E-09,6.92E-09,6.92E-09
6/19/2021,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09
6/20/2021,6.30E-09,6.30E-09,6.30E-09,6.30E-09,6.30E-09,6.30E-09
6/21/2021,6.98E-09,6.98E-09,6.98E-09,6.98E-09,6.98E-09,6.98E-09
6/22/2021,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09
6/23/2021,5.98E-09,5.98E-09,5.98E-09,5.98E-09,5.98E-09,5.98E-09
6/24/2021,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09
6/25/2021,7.27E-09,7.27E-09,7.27E-09,7.27E-09,7.27E-09,7.27E-09
6/26/2021,6.08E-09,6.08E-09,6.08E-09,6.08E-09,6.08E-09,6.08E-09
6/27/2021,6.85E-09,6.85E-09,6.85E-09,6.85E-09,6.85E-09,6.85E-09
6/28/2021,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09
6/29/2021,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09,6.62E-09
6/30/2021,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09
7/1/2021,6.67E-09,6.67E-09,6.67E-09,6.67E-09,6.67E-09,6.67E-09
7/2/2021,6.84E-09,6.84E-09,6.84E-09,6.84E-09,6.84E-09,6.84E-09
7/3/2021,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09
7/4/2021,5.30E-09,5.30E-09,5.30E-09,5.30E-09,5.30E-09,5.30E-09
7/5/2021,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09
7/6/2021,4.92E-09,4.92E-09,4.92E-09,4.92E-09,4.92E-09,4.92E-09
7/7/2021,4.96E-09,4.96E-09,4.96E-09,4.96E-09,4.96E-09,4.96E-09
7/8/2021,4.96E-09,4.96E-09,4.96E-09,4.96E-09,4.96E-09,4.96E-09
7/9/2021,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09
7/10/2021,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09
7/11/2021,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09
7/12/2021,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09
7/13/2021,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09
7/14/2021,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09
7/15/2021,5.87E-09,5.87E-09,5.87E-09,5.87E-09,5.87E-09,5.87E-09
7/16/2021,5.24E-09,5.24E-09,5.24E-09,5.24E-09,5.24E-09,5.24E-09
7/17/2021,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09
7/18/2021,5.11E-09,5.11E-09,5.11E-09,5.11E-09,5.11E-09,5.11E-09
7/19/2021,4.76E-09,4.76E-09,4.76E-09,4.76E-09,4.76E-09,4.76E-09
7/20/2021,4.85E-09,4.85E-09,4.85E-09,4.85E-09,4.85E-09,4.85E-09
7/21/2021,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09
7/22/2021,6.00E-09,6.00E-09,6.00E-09,6.00E-09,6.00E-09,6.00E-09
7/23/2021,6.38E-09,6.38E-09,6.38E-09,6.38E-09,6.38E-09,6.38E-09
7/24/2021,6.41E-09,6.41E-09,6.41E-09,6.41E-09,6.41E-09,6.41E-09
7/25/2021,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09
7/26/2021,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09
7/27/2021,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09
7/28/2021,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09
7/29/2021,4.72E-09,4.72E-09,4.72E-09,4.72E-09,4.72E-09,4.72E-09
7/30/2021,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09
7/31/2021,4.94E-09,4.94E-09,4.94E-09,4.94E-09,4.94E-09,4.94E-09
8/1/2021,4.69E-09,4.69E-09,4.69E-09,4.69E-09,4.69E-09,4.69E-09
8/2/2021,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09
