date,solp fs1,solp fs2,solp fs3,solp gw1,solp gw2,solp gw3
2/14/2021,4.44E-06,4.44E-06,4.44E-06,4.44E-06,4.44E-06,4.44E-06
2/15/2021,2.64E-06,2.64E-06,2.64E-06,2.64E-06,2.64E-06,2.64E-06
2/16/2021,1.80E-06,1.80E-06,1.80E-06,1.80E-06,1.80E-06,1.80E-06
2/17/2021,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06
2/18/2021,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06
2/19/2021,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06
2/20/2021,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06
2/21/2021,1.78E-06,1.78E-06,1.78E-06,1.78E-06,1.78E-06,1.78E-06
2/22/2021,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06
2/23/2021,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06
2/24/2021,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06
2/25/2021,8.00E-04,8.00E-04,8.00E-04,8.00E-04,8.00E-04,8.00E-04
2/26/2021,2.98E-04,2.98E-04,2.98E-04,2.98E-04,2.98E-04,2.98E-04
2/27/2021,1.13E-04,1.13E-04,1.13E-04,1.13E-04,1.13E-04,1.13E-04
2/28/2021,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05
3/1/2021,2.32E-05,2.32E-05,2.32E-05,2.32E-05,2.32E-05,2.32E-05
3/2/2021,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05,1.14E-05
3/3/2021,6.24E-06,6.24E-06,6.24E-06,6.24E-06,6.24E-06,6.24E-06
3/4/2021,3.92E-06,3.92E-06,3.92E-06,3.92E-06,3.92E-06,3.92E-06
3/5/2021,2.86E-06,2.86E-06,2.86E-06,2.86E-06,2.86E-06,2.86E-06
3/6/2021,2.28E-06,2.28E-06,2.28E-06,2.28E-06,2.28E-06,2.28E-06
3/7/2021,2.03E-06,2.03E-06,2.03E-06,2.03E-06,2.03E-06,2.03E-06
3/8/2021,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.84E-06
3/9/2021,1.73E-06,1.73E-06,1.73E-06,1.73E-06,1.73E-06,1.73E-06
3/10/2021,5.42E-02,5.42E-02,5.42E-02,5.42E-02,5.42E-02,5.42E-02
3/11/2021,5.49E-02,5.49E-02,5.49E-02,5.49E-02,5.49E-02,5.49E-02
3/12/2021,2.78E-02,2.78E-02,2.78E-02,2.78E-02,2.78E-02,2.78E-02
3/13/2021,6.10E-03,6.10E-03,6.10E-03,6.10E-03,6.10E-03,6.10E-03
3/14/2021,1.42E-03,1.42E-03,1.42E-03,1.42E-03,1.42E-03,1.42E-03
3/15/2021,4.12E-04,4.12E-04,4.12E-04,4.12E-04,4.12E-04,4.12E-04
3/16/2021,1.34E-04,1.34E-04,1.34E-04,1.34E-04,1.34E-04,1.34E-04
3/17/2021,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
3/18/2021,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05
3/19/2021,5.86E-06,5.86E-06,5.86E-06,5.86E-06,5.86E-06,5.86E-06
3/20/2021,2.32E-06,2.32E-06,2.32E-06,2.32E-06,2.32E-06,2.32E-06
3/21/2021,9.84E-07,9.84E-07,9.84E-07,9.84E-07,9.84E-07,9.84E-07
3/22/2021,5.77E-07,5.77E-07,5.77E-07,5.77E-07,5.77E-07,5.77E-07
3/23/2021,5.31E-07,5.31E-07,5.31E-07,5.31E-07,5.31E-07,5.31E-07
3/24/2021,3.62E-07,3.62E-07,3.62E-07,3.62E-07,3.62E-07,3.62E-07
3/25/2021,3.60E-07,3.60E-07,3.60E-07,3.60E-07,3.60E-07,3.60E-07
3/26/2021,2.00E-07,2.00E-07,2.00E-07,2.00E-07,2.00E-07,2.00E-07
3/27/2021,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07
3/28/2021,2.32E-07,2.32E-07,2.32E-07,2.32E-07,2.32E-07,2.32E-07
3/29/2021,2.39E-07,2.39E-07,2.39E-07,2.39E-07,2.39E-07,2.39E-07
3/30/2021,2.40E-07,2.40E-07,2.40E-07,2.40E-07,2.40E-07,2.40E-07
3/31/2021,3.53E-09,3.53E-09,3.53E-09,3.53E-09,3.53E-09,3.53E-09
4/1/2021,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.13E-03
4/2/2021,2.87E-04,2.87E-04,2.87E-04,2.87E-04,2.87E-04,2.87E-04
4/3/2021,9.28E-05,9.28E-05,9.28E-05,9.28E-05,9.28E-05,9.28E-05
4/4/2021,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05
4/5/2021,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05
4/6/2021,3.66E-06,3.66E-06,3.66E-06,3.66E-06,3.66E-06,3.66E-06
4/7/2021,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06
4/8/2021,6.75E-07,6.75E-07,6.75E-07,6.75E-07,6.75E-07,6.75E-07
4/9/2021,2.55E-07,2.55E-07,2.55E-07,2.55E-07,2.55E-07,2.55E-07
4/10/2021,1.72E-07,1.72E-07,1.72E-07,1.72E-07,1.72E-07,1.72E-07
4/11/2021,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09
4/12/2021,7.00E-11,7.00E-11,7.00E-11,7.00E-11,7.00E-11,7.00E-11
4/13/2021,2.82E-07,2.82E-07,2.82E-07,2.82E-07,2.82E-07,2.82E-07
4/14/2021,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07
4/15/2021,3.74E-07,3.74E-07,3.74E-07,3.74E-07,3.74E-07,3.74E-07
4/16/2021,3.16E-07,3.16E-07,3.16E-07,3.16E-07,3.16E-07,3.16E-07
4/17/2021,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07
4/18/2021,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07
4/19/2021,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07
4/20/2021,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07
4/21/2021,6.79E-09,6.79E-09,6.79E-09,6.79E-09,6.79E-09,6.79E-09
4/22/2021,4.11E-07,4.11E-07,4.11E-07,4.11E-07,4.11E-07,4.11E-07
4/23/2021,3.06E-07,3.06E-07,3.06E-07,3.06E-07,3.06E-07,3.06E-07
4/24/2021,3.60E-07,3.60E-07,3.60E-07,3.60E-07,3.60E-07,3.60E-07
4/25/2021,3.84E-07,3.84E-07,3.84E-07,3.84E-07,3.84E-07,3.84E-07
4/26/2021,3.82E-07,3.82E-07,3.82E-07,3.82E-07,3.82E-07,3.82E-07
4/27/2021,2.26E-07,2.26E-07,2.26E-07,2.26E-07,2.26E-07,2.26E-07
4/28/2021,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07
4/29/2021,2.22E-07,2.22E-07,2.22E-07,2.22E-07,2.22E-07,2.22E-07
4/30/2021,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07
5/1/2021,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07
5/2/2021,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07
5/3/2021,3.10E-07,3.10E-07,3.10E-07,3.10E-07,3.10E-07,3.10E-07
5/4/2021,3.17E-07,3.17E-07,3.17E-07,3.17E-07,3.17E-07,3.17E-07
5/5/2021,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09
5/6/2021,1.04E-07,1.04E-07,1.04E-07,1.04E-07,1.04E-07,1.04E-07
5/7/2021,2.17E-07,2.17E-07,2.17E-07,2.17E-07,2.17E-07,2.17E-07
5/8/2021,2.37E-07,2.37E-07,2.37E-07,2.37E-07,2.37E-07,2.37E-07
5/9/2021,3.39E-07,3.39E-07,3.39E-07,3.39E-07,3.39E-07,3.39E-07
5/10/2021,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07
5/11/2021,2.57E-07,2.57E-07,2.57E-07,2.57E-07,2.57E-07,2.57E-07
5/12/2021,2.39E-07,2.39E-07,2.39E-07,2.39E-07,2.39E-07,2.39E-07
5/13/2021,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07
5/14/2021,2.55E-07,2.55E-07,2.55E-07,2.55E-07,2.55E-07,2.55E-07
5/15/2021,3.81E-07,3.81E-07,3.81E-07,3.81E-07,3.81E-07,3.81E-07
5/16/2021,4.68E-07,4.68E-07,4.68E-07,4.68E-07,4.68E-07,4.68E-07
5/17/2021,3.51E-07,3.51E-07,3.51E-07,3.51E-07,3.51E-07,3.51E-07
5/18/2021,4.46E-07,4.46E-07,4.46E-07,4.46E-07,4.46E-07,4.46E-07
5/19/2021,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07
5/20/2021,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07
5/21/2021,3.08E-07,3.08E-07,3.08E-07,3.08E-07,3.08E-07,3.08E-07
5/22/2021,4.44E-07,4.44E-07,4.44E-07,4.44E-07,4.44E-07,4.44E-07
5/23/2021,5.07E-07,5.07E-07,5.07E-07,5.07E-07,5.07E-07,5.07E-07
5/24/2021,4.61E-07,4.61E-07,4.61E-07,4.61E-07,4.61E-07,4.61E-07
5/25/2021,4.54E-07,4.54E-07,4.54E-07,4.54E-07,4.54E-07,4.54E-07
5/26/2021,2.94E-07,2.94E-07,2.94E-07,2.94E-07,2.94E-07,2.94E-07
5/27/2021,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07
5/28/2021,2.38E-07,2.38E-07,2.38E-07,2.38E-07,2.38E-07,2.38E-07
5/29/2021,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07
5/30/2021,4.27E-07,4.27E-07,4.27E-07,4.27E-07,4.27E-07,4.27E-07
5/31/2021,2.71E-07,2.71E-07,2.71E-07,2.71E-07,2.71E-07,2.71E-07
6/1/2021,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07
6/2/2021,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07
6/3/2021,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07
6/4/2021,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07
6/5/2021,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07
6/6/2021,3.82E-07,3.82E-07,3.82E-07,3.82E-07,3.82E-07,3.82E-07
6/7/2021,4.56E-07,4.56E-07,4.56E-07,4.56E-07,4.56E-07,4.56E-07
6/8/2021,2.75E-07,2.75E-07,2.75E-07,2.75E-07,2.75E-07,2.75E-07
6/9/2021,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07
6/10/2021,2.45E-07,2.45E-07,2.45E-07,2.45E-07,2.45E-07,2.45E-07
6/11/2021,1.77E-07,1.77E-07,1.77E-07,1.77E-07,1.77E-07,1.77E-07
6/12/2021,1.61E-07,1.61E-07,1.61E-07,1.61E-07,1.61E-07,1.61E-07
6/13/2021,4.10E-07,4.10E-07,4.10E-07,4.10E-07,4.10E-07,4.10E-07
6/14/2021,5.13E-07,5.13E-07,5.13E-07,5.13E-07,5.13E-07,5.13E-07
6/15/2021,5.58E-07,5.58E-07,5.58E-07,5.58E-07,5.58E-07,5.58E-07
6/16/2021,3.34E-07,3.34E-07,3.34E-07,3.34E-07,3.34E-07,3.34E-07
6/17/2021,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07
6/18/2021,4.75E-07,4.75E-07,4.75E-07,4.75E-07,4.75E-07,4.75E-07
6/19/2021,5.63E-07,5.63E-07,5.63E-07,5.63E-07,5.63E-07,5.63E-07
6/20/2021,3.47E-07,3.47E-07,3.47E-07,3.47E-07,3.47E-07,3.47E-07
6/21/2021,5.14E-07,5.14E-07,5.14E-07,5.14E-07,5.14E-07,5.14E-07
6/22/2021,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07,3.45E-07
6/23/2021,2.74E-07,2.74E-07,2.74E-07,2.74E-07,2.74E-07,2.74E-07
6/24/2021,5.15E-07,5.15E-07,5.15E-07,5.15E-07,5.15E-07,5.15E-07
6/25/2021,6.13E-07,6.13E-07,6.13E-07,6.13E-07,6.13E-07,6.13E-07
6/26/2021,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07
6/27/2021,5.43E-07,5.43E-07,5.43E-07,5.43E-07,5.43E-07,5.43E-07
6/28/2021,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07
6/29/2021,5.36E-07,5.36E-07,5.36E-07,5.36E-07,5.36E-07,5.36E-07
6/30/2021,3.26E-07,3.26E-07,3.26E-07,3.26E-07,3.26E-07,3.26E-07
7/1/2021,5.57E-07,5.57E-07,5.57E-07,5.57E-07,5.57E-07,5.57E-07
7/2/2021,6.49E-07,6.49E-07,6.49E-07,6.49E-07,6.49E-07,6.49E-07
7/3/2021,3.49E-07,3.49E-07,3.49E-07,3.49E-07,3.49E-07,3.49E-07
7/4/2021,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07
7/5/2021,2.02E-07,2.02E-07,2.02E-07,2.02E-07,2.02E-07,2.02E-07
7/6/2021,1.68E-07,1.68E-07,1.68E-07,1.68E-07,1.68E-07,1.68E-07
7/7/2021,1.56E-07,1.56E-07,1.56E-07,1.56E-07,1.56E-07,1.56E-07
7/8/2021,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07
7/9/2021,5.18E-07,5.18E-07,5.18E-07,5.18E-07,5.18E-07,5.18E-07
7/10/2021,6.82E-07,6.82E-07,6.82E-07,6.82E-07,6.82E-07,6.82E-07
7/11/2021,3.73E-07,3.73E-07,3.73E-07,3.73E-07,3.73E-07,3.73E-07
7/12/2021,5.91E-07,5.91E-07,5.91E-07,5.91E-07,5.91E-07,5.91E-07
7/13/2021,2.85E-07,2.85E-07,2.85E-07,2.85E-07,2.85E-07,2.85E-07
7/14/2021,1.61E-07,1.61E-07,1.61E-07,1.61E-07,1.61E-07,1.61E-07
7/15/2021,5.52E-07,5.52E-07,5.52E-07,5.52E-07,5.52E-07,5.52E-07
7/16/2021,3.12E-07,3.12E-07,3.12E-07,3.12E-07,3.12E-07,3.12E-07
7/17/2021,6.57E-07,6.57E-07,6.57E-07,6.57E-07,6.57E-07,6.57E-07
7/18/2021,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07
7/19/2021,1.58E-07,1.58E-07,1.58E-07,1.58E-07,1.58E-07,1.58E-07
7/20/2021,1.44E-07,1.44E-07,1.44E-07,1.44E-07,1.44E-07,1.44E-07
7/21/2021,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07
7/22/2021,6.63E-07,6.63E-07,6.63E-07,6.63E-07,6.63E-07,6.63E-07
7/23/2021,9.23E-07,9.23E-07,9.23E-07,9.23E-07,9.23E-07,9.23E-07
7/24/2021,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06
7/25/2021,4.93E-07,4.93E-07,4.93E-07,4.93E-07,4.93E-07,4.93E-07
7/26/2021,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07
7/27/2021,1.62E-07,1.62E-07,1.62E-07,1.62E-07,1.62E-07,1.62E-07
7/28/2021,1.49E-07,1.49E-07,1.49E-07,1.49E-07,1.49E-07,1.49E-07
7/29/2021,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1.32E-07
7/30/2021,6.59E-07,6.59E-07,6.59E-07,6.59E-07,6.59E-07,6.59E-07
7/31/2021,3.37E-07,3.37E-07,3.37E-07,3.37E-07,3.37E-07,3.37E-07
8/1/2021,1.86E-07,1.86E-07,1.86E-07,1.86E-07,1.86E-07,1.86E-07
8/2/2021,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07
8/3/2021,6.99E-07,6.99E-07,6.99E-07,6.99E-07,6.99E-07,6.99E-07
8/4/2021,3.91E-07,3.91E-07,3.91E-07,3.91E-07,3.91E-07,3.91E-07
8/5/2021,8.36E-07,8.36E-07,8.36E-07,8.36E-07,8.36E-07,8.36E-07
8/6/2021,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06
8/7/2021,5.09E-07,5.09E-07,5.09E-07,5.09E-07,5.09E-07,5.09E-07
8/8/2021,2.83E-07,2.83E-07,2.83E-07,2.83E-07,2.83E-07,2.83E-07
8/9/2021,7.58E-07,7.58E-07,7.58E-07,7.58E-07,7.58E-07,7.58E-07
8/10/2021,4.16E-07,4.16E-07,4.16E-07,4.16E-07,4.16E-07,4.16E-07
8/11/2021,8.52E-07,8.52E-07,8.52E-07,8.52E-07,8.52E-07,8.52E-07
8/12/2021,1.14E-06,1.14E-06,1.14E-06,1.14E-06,1.14E-06,1.14E-06
8/13/2021,1.27E-06,1.27E-06,1.27E-06,1.27E-06,1.27E-06,1.27E-06
8/14/2021,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06
8/15/2021,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06
8/16/2021,6.65E-07,6.65E-07,6.65E-07,6.65E-07,6.65E-07,6.65E-07
8/17/2021,9.94E-07,9.94E-07,9.94E-07,9.94E-07,9.94E-07,9.94E-07
8/18/2021,4.98E-07,4.98E-07,4.98E-07,4.98E-07,4.98E-07,4.98E-07
8/19/2021,2.53E-07,2.53E-07,2.53E-07,2.53E-07,2.53E-07,2.53E-07
8/20/2021,1.71E-07,1.71E-07,1.71E-07,1.71E-07,1.71E-07,1.71E-07
8/21/2021,7.52E-07,7.52E-07,7.52E-07,7.52E-07,7.52E-07,7.52E-07
8/22/2021,3.86E-07,3.86E-07,3.86E-07,3.86E-07,3.86E-07,3.86E-07
8/23/2021,8.77E-07,8.77E-07,8.77E-07,8.77E-07,8.77E-07,8.77E-07
8/24/2021,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
8/25/2021,6.16E-07,6.16E-07,6.16E-07,6.16E-07,6.16E-07,6.16E-07
8/26/2021,3.24E-07,3.24E-07,3.24E-07,3.24E-07,3.24E-07,3.24E-07
8/27/2021,2.15E-07,2.15E-07,2.15E-07,2.15E-07,2.15E-07,2.15E-07
8/28/2021,1.49E-07,1.49E-07,1.49E-07,1.49E-07,1.49E-07,1.49E-07
8/29/2021,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07
8/30/2021,1.13E-07,1.13E-07,1.13E-07,1.13E-07,1.13E-07,1.13E-07
8/31/2021,1.02E-07,1.02E-07,1.02E-07,1.02E-07,1.02E-07,1.02E-07
9/1/2021,2.29E-07,2.29E-07,2.29E-07,2.29E-07,2.29E-07,2.29E-07
9/2/2021,8.22E-07,8.22E-07,8.22E-07,8.22E-07,8.22E-07,8.22E-07
9/3/2021,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06
9/4/2021,6.08E-07,6.08E-07,6.08E-07,6.08E-07,6.08E-07,6.08E-07
9/5/2021,3.73E-07,3.73E-07,3.73E-07,3.73E-07,3.73E-07,3.73E-07
9/6/2021,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07
9/7/2021,9.32E-07,9.32E-07,9.32E-07,9.32E-07,9.32E-07,9.32E-07
9/8/2021,5.68E-07,5.68E-07,5.68E-07,5.68E-07,5.68E-07,5.68E-07
9/9/2021,3.99E-07,3.99E-07,3.99E-07,3.99E-07,3.99E-07,3.99E-07
9/10/2021,1.04E-06,1.04E-06,1.04E-06,1.04E-06,1.04E-06,1.04E-06
9/11/2021,6.40E-07,6.40E-07,6.40E-07,6.40E-07,6.40E-07,6.40E-07
9/12/2021,1.19E-06,1.19E-06,1.19E-06,1.19E-06,1.19E-06,1.19E-06
9/13/2021,6.48E-07,6.48E-07,6.48E-07,6.48E-07,6.48E-07,6.48E-07
9/14/2021,4.17E-07,4.17E-07,4.17E-07,4.17E-07,4.17E-07,4.17E-07
9/15/2021,2.71E-07,2.71E-07,2.71E-07,2.71E-07,2.71E-07,2.71E-07
9/16/2021,8.90E-07,8.90E-07,8.90E-07,8.90E-07,8.90E-07,8.90E-07
9/17/2021,5.45E-07,5.45E-07,5.45E-07,5.45E-07,5.45E-07,5.45E-07
9/18/2021,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07
9/19/2021,3.03E-07,3.03E-07,3.03E-07,3.03E-07,3.03E-07,3.03E-07
9/20/2021,2.78E-07,2.78E-07,2.78E-07,2.78E-07,2.78E-07,2.78E-07
9/21/2021,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07
9/22/2021,1.63E-07,1.63E-07,1.63E-07,1.63E-07,1.63E-07,1.63E-07
9/23/2021,1.47E-07,1.47E-07,1.47E-07,1.47E-07,1.47E-07,1.47E-07
9/24/2021,1.43E-07,1.43E-07,1.43E-07,1.43E-07,1.43E-07,1.43E-07
9/25/2021,2.19E-07,2.19E-07,2.19E-07,2.19E-07,2.19E-07,2.19E-07
9/26/2021,1.87E-07,1.87E-07,1.87E-07,1.87E-07,1.87E-07,1.87E-07
9/27/2021,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07
9/28/2021,2.03E-07,2.03E-07,2.03E-07,2.03E-07,2.03E-07,2.03E-07
9/29/2021,9.84E-07,9.84E-07,9.84E-07,9.84E-07,9.84E-07,9.84E-07
9/30/2021,6.14E-07,6.14E-07,6.14E-07,6.14E-07,6.14E-07,6.14E-07
10/1/2021,5.12E-07,5.12E-07,5.12E-07,5.12E-07,5.12E-07,5.12E-07
10/2/2021,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06
10/3/2021,7.99E-07,7.99E-07,7.99E-07,7.99E-07,7.99E-07,7.99E-07
10/4/2021,4.71E-07,4.71E-07,4.71E-07,4.71E-07,4.71E-07,4.71E-07
10/5/2021,3.18E-07,3.18E-07,3.18E-07,3.18E-07,3.18E-07,3.18E-07
10/6/2021,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06
10/7/2021,9.70E-07,9.70E-07,9.70E-07,9.70E-07,9.70E-07,9.70E-07
10/8/2021,1.69E-06,1.69E-06,1.69E-06,1.69E-06,1.69E-06,1.69E-06
10/9/2021,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06
10/10/2021,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06,1.82E-06
10/11/2021,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06
10/12/2021,8.60E-07,8.60E-07,8.60E-07,8.60E-07,8.60E-07,8.60E-07
10/13/2021,1.48E-06,1.48E-06,1.48E-06,1.48E-06,1.48E-06,1.48E-06
10/14/2021,9.60E-07,9.60E-07,9.60E-07,9.60E-07,9.60E-07,9.60E-07
10/15/2021,8.65E-07,8.65E-07,8.65E-07,8.65E-07,8.65E-07,8.65E-07
10/16/2021,7.09E-07,7.09E-07,7.09E-07,7.09E-07,7.09E-07,7.09E-07
10/17/2021,5.90E-07,5.90E-07,5.90E-07,5.90E-07,5.90E-07,5.90E-07
10/18/2021,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07
10/19/2021,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06
10/20/2021,2.16E-06,2.16E-06,2.16E-06,2.16E-06,2.16E-06,2.16E-06
10/21/2021,1.48E-06,1.48E-06,1.48E-06,1.48E-06,1.48E-06,1.48E-06
10/22/2021,8.98E-07,8.98E-07,8.98E-07,8.98E-07,8.98E-07,8.98E-07
10/23/2021,6.43E-07,6.43E-07,6.43E-07,6.43E-07,6.43E-07,6.43E-07
10/24/2021,4.82E-07,4.82E-07,4.82E-07,4.82E-07,4.82E-07,4.82E-07
10/25/2021,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06
10/26/2021,1.08E-06,1.08E-06,1.08E-06,1.08E-06,1.08E-06,1.08E-06
10/27/2021,7.05E-07,7.05E-07,7.05E-07,7.05E-07,7.05E-07,7.05E-07
10/28/2021,1.51E-06,1.51E-06,1.51E-06,1.51E-06,1.51E-06,1.51E-06
10/29/2021,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
10/30/2021,7.63E-07,7.63E-07,7.63E-07,7.63E-07,7.63E-07,7.63E-07
10/31/2021,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06
11/1/2021,2.38E-06,2.38E-06,2.38E-06,2.38E-06,2.38E-06,2.38E-06
11/2/2021,2.84E-06,2.84E-06,2.84E-06,2.84E-06,2.84E-06,2.84E-06
11/3/2021,3.30E-06,3.30E-06,3.30E-06,3.30E-06,3.30E-06,3.30E-06
11/4/2021,3.68E-06,3.68E-06,3.68E-06,3.68E-06,3.68E-06,3.68E-06
11/5/2021,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06
11/6/2021,4.14E-06,4.14E-06,4.14E-06,4.14E-06,4.14E-06,4.14E-06
11/7/2021,4.30E-06,4.30E-06,4.30E-06,4.30E-06,4.30E-06,4.30E-06
11/8/2021,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06
11/9/2021,4.22E-06,4.22E-06,4.22E-06,4.22E-06,4.22E-06,4.22E-06
11/10/2021,4.14E-06,4.14E-06,4.14E-06,4.14E-06,4.14E-06,4.14E-06
11/11/2021,2.68E-06,2.68E-06,2.68E-06,2.68E-06,2.68E-06,2.68E-06
11/12/2021,2.93E-06,2.93E-06,2.93E-06,2.93E-06,2.93E-06,2.93E-06
11/13/2021,1.93E-06,1.93E-06,1.93E-06,1.93E-06,1.93E-06,1.93E-06
11/14/2021,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06
11/15/2021,1.95E-06,1.95E-06,1.95E-06,1.95E-06,1.95E-06,1.95E-06
11/16/2021,2.63E-06,2.63E-06,2.63E-06,2.63E-06,2.63E-06,2.63E-06
11/17/2021,3.18E-06,3.18E-06,3.18E-06,3.18E-06,3.18E-06,3.18E-06
11/18/2021,3.46E-06,3.46E-06,3.46E-06,3.46E-06,3.46E-06,3.46E-06
11/19/2021,3.67E-06,3.67E-06,3.67E-06,3.67E-06,3.67E-06,3.67E-06
11/20/2021,3.82E-06,3.82E-06,3.82E-06,3.82E-06,3.82E-06,3.82E-06
11/21/2021,4.03E-06,4.03E-06,4.03E-06,4.03E-06,4.03E-06,4.03E-06
11/22/2021,2.84E-06,2.84E-06,2.84E-06,2.84E-06,2.84E-06,2.84E-06
11/23/2021,2.94E-06,2.94E-06,2.94E-06,2.94E-06,2.94E-06,2.94E-06
11/24/2021,3.54E-06,3.54E-06,3.54E-06,3.54E-06,3.54E-06,3.54E-06
