Date,Value
17/05/2019,2.575E-07
18/05/2019,1.51E-07
19/05/2019,9.047E-08
20/05/2019,8.323E-07
21/05/2019,5.284E-07
22/05/2019,3.149E-07
23/05/2019,9.372E-07
24/05/2019,5.894E-07
25/05/2019,3.612E-07
26/05/2019,2.193E-07
27/05/2019,1.325E-07
28/05/2019,9.015E-07
29/05/2019,6.189E-07
30/05/2019,3.887E-07
31/05/2019,2.402E-07
01/06/2019,9.044E-07
02/06/2019,1.566E-06
03/06/2019,1.013E-06
04/06/2019,6.542E-07
05/06/2019,8.394E-07
06/06/2019,5.548E-07
07/06/2019,3.573E-07
08/06/2019,2.354E-07
09/06/2019,1.578E-07
10/06/2019,1.049E-07
11/06/2019,9.094E-07
12/06/2019,6.038E-07
13/06/2019,1.364E-06
14/06/2019,9.928E-07
15/06/2019,1.155E-06
16/06/2019,1.882E-06
17/06/2019,1.341E-06
18/06/2019,9.39E-07
19/06/2019,0.001752
20/06/2019,0.03375
21/06/2019,0.02104
22/06/2019,0.00694
23/06/2019,0.004565
24/06/2019,0.003236
25/06/2019,0.002509
26/06/2019,0.001772
27/06/2019,0.00128
28/06/2019,0.0009295
29/06/2019,0.0006827
30/06/2019,0.0004977
01/07/2019,0.0003637
02/07/2019,0.0002732
03/07/2019,0.0002018
04/07/2019,0.0001517
05/07/2019,0.000121
06/07/2019,0.002304
07/07/2019,0.0002357
08/07/2019,0.0001641
09/07/2019,5.572E-05
10/07/2019,3.58E-05
11/07/2019,2.729E-05
12/07/2019,2.132E-05
13/07/2019,1.658E-05
14/07/2019,1.293E-05
15/07/2019,1.026E-05
16/07/2019,9.9E-06
17/07/2019,9.428E-06
18/07/2019,7.384E-06
19/07/2019,6.093E-06
20/07/2019,4.836E-06
21/07/2019,3.42E-06
22/07/2019,4.42E-06
23/07/2019,3.634E-06
24/07/2019,2.765E-06
25/07/2019,1.996E-06
26/07/2019,1.656E-06
27/07/2019,1.39E-06
28/07/2019,1.176E-06
29/07/2019,9.941E-07
30/07/2019,1.908E-06
31/07/2019,6.99E-07
01/08/2019,5.433E-07
02/08/2019,9.915E-08
03/08/2019,4.011E-08
04/08/2019,5.728E-07
05/08/2019,5.598E-07
06/08/2019,4.881E-07
07/08/2019,9.461E-07
08/08/2019,1.396E-06
09/08/2019,1.248E-06
10/08/2019,7.956E-08
11/08/2019,5.01E-09
12/08/2019,2.876E-10
13/08/2019,1.662E-11
14/08/2019,9.77E-13
15/08/2019,4.459E-09
16/08/2019,0
17/08/2019,7.545E-09
18/08/2019,8.556E-09
19/08/2019,2.124E-09
